title,category,description,price,link
Brosward Brown/Black Square End Table,side-tables-and-accent-tables,"Enjoy the authentic look of ""live"" edge wood furnishings minus the hefty price tag with the Brosward end table. Rich natural wood finish top crafted with acacia veneers is a look with real staying power. The dramatically cool ""sled"" legs add a contemporary vibe perfect for your urban loft or boho abode.",223,https://www.houzz.com/products/brosward-brown-black-square-end-table-prvw-vr~151458501
Brown Contemporary Teak Wood Console Table 37782,console-tables,Bring a finishing touch to your home with an inviting appeal with this console table. A sturdy and long lasting construction for a years of enjoyment. This beautiful chess set can work well as a display in your living room guest room or office. This item ships in 2 cartons. Due to the handmade nature of this item no two will be alike there will be slight differences in shape size and color. Suitable for indoor use only. Maximum weight limit is 75 lbs.. Made in Indonesia. Contemporary design.,811,https://www.houzz.com/products/brown-contemporary-teak-wood-console-table-37782-prvw-vr~58684058
Brown Farmhouse Wood Console Table 98498,console-tables,"Bring a finishing touch to your home with an inviting appeal with this console table. A sturdy and long lasting construction for a years of enjoyment. Farmhouse wooden sideboard provides you with a perfect storage solution for a clutter free and comfortable living space. Designed with rubber stoppers at the base that prevent scratching furniture and table tops as well as sliding around. This item ships in 1 carton. Item features sliding doors for additional shelve storage that measures 13""L x 10""W. Designed with black metal handles and braces. Suitable for indoor use only. Maximum weight limit is 125 lbs. Farmhouse theme.",675,https://www.houzz.com/products/brown-farmhouse-wood-console-table-98498-prvw-vr~121777026
Brown Iron and Marble Industrial Accent Table 54217,side-tables-and-accent-tables,Bring a finishing touch to your home with an inviting appeal with this beautifully crafted accent table. A compact friendly table providing you with additional surface storage space any where in your home. Metal copper accent table are best displayed near upholstered sofa or tufted beds with potted plants and small decorative objects. This item ships in 1 carton. Suitable for indoor use only. Marble is a product of nature and no two pieces are exactly alike. It is prone to variations in color and/or patterns in the material that add to the beauty and charm of the piece.. 100 lbs. weight limit. Made in India. Industrial style.,113,https://www.houzz.com/products/brown-iron-and-marble-industrial-accent-table-54217-prvw-vr~79479990
Brown Rustic Teak Wood Accent Table 75560,coffee-and-accent-tables,Bring a finishing touch to your home with an inviting appeal with this beautifully crafted accent table. A compact friendly table providing you with additional surface storage space any where in your home. Decorate this teak wood table next to an upholstered armed chair with light colored pillows for a cozy reading moment. This item ships in 1 carton. The oneofakind item you have purchased is made from the stumps and unused trunks of harvested teak trees. This teak comes from ecologically managed forests. Once the tree is harvested the remaining stumps must be removed to make space to plant replacement trees. In the past these pieces would be harvested and then burned to dispose of them which created pollution. Today we use these tree stumps and trunks to create beautiful handcrafted pieces for your home. Coloring cracks and shapes will vary between items. Each one is unique and the artisan works to bring out the inner beauty within the tree to become a cherished piece of art for your home. Suitable for indoor use only. Maximum weight limit is 100 lbs. Made in Indonesia. Rustic theme.,145,https://www.houzz.com/products/brown-rustic-teak-wood-accent-table-75560-prvw-vr~88104263
Brown Striped Round Water Hyacinth and Seagrass Ottoman/Table,ottomans-and-cubes,"Poufs are ideal pieces of furniture because they are comfortable and can be placed anywhere.  Place it in the middle of the room in a corner or next to a chair.  Use it to sit place an extra blanket and reading material on or prop up your feet and relax.Natural water hyacinth  seagrass constructionIdeal extra seating that is easy to moveCan also be used as a foot stool29.5""L x 29.5""W x 15.5""H",534,https://www.houzz.com/products/brown-striped-round-water-hyacinth-and-seagrass-ottoman-table-prvw-vr~158109374
Brownstone II Nut Brown Console Table,console-tables,"In your kitchen den or foyer this stunning Console Table will bring that wonderful natural component to your decor.  Dark powder coated metal legs hold aloft a stunning piece of Sheesham wood rich in the exotic graining that flows from end to end and gleaming in the Brownstone Nut Brown finish.  Live edges have gentle curves and being a natural element no two will ever be alike.  Beautiful anywhere you choose to put it but especially nice when used with the matching Cocktail and End Tables.Sheesham  IronBlack Powder CoatLive Edge TopAdjustable LevelersCoordinating Items AvailableSheesham Wood 80 Iron 20Top Thickness 1.5""Total weight capacity 200 LBSAssembly Required",469,https://www.houzz.com/products/brownstone-ii-nut-brown-console-table-prvw-vr~154855534
Budmore Casual Rustic Brown Medium TV Stand,entertainment-centers-and-tv-stand,"Add a touch of country style to your living area with the Budmore 50"" TV stand. Its visually appealing with the flexibility you need. Four adjustable shelves are found behind a barn door that you can easily slide from one side to the other. For an uncluttered look close up either side of the stand to create a casual feel great for hiding audiovisual essentials when not in use what a concept.",601,https://www.houzz.com/products/budmore-casual-rustic-brown-medium-tv-stand-prvw-vr~162351903
Bullard Acacia Wood Console Table,console-tables,"Furnish your entry hall or foyer with an accessory that is sure to impress your guests with a warm and welcoming atmosphere. Our handcrafted modern industrial console table brings a perfect amount of stylish comfort and edgy aesthetics to your home. Featuring a sturdy acacia wood top supported by stunning hairpin legs our accessory is an excellent centerpiece for any dining area. This is finished with a charming faux live edge design giving every interior space a refreshing natural touch.HANDCRAFTED MODERN INDUSTRIAL DESIGN This accessory is expertly designed and handcrafted with artisan expertise including smooth metal contrasted by natural wood for a modern industrial look. Any natural variations are not product flaws including wood knots but rather will ensure that your purchase is truly a oneofakind product.ACACIA WOOD Made with acacia wood that brings a sleek and exotic look to your space this durable hardwood naturally withstands the elements and will not darken over time. Acacia wood is perfect as a solid heavy frame that resists wear and tear.FAUX LIVE EDGE The sides of this table feature a stunning live edge look that imitates the raw edge of wood bringing a natural touch to this piece. This fresh design perfectly complements the industrial design of the bench.HAIRPIN LEGS To complete the industrial look and feel the hairpin legs of this table provide both style and stability. The minimalist look of the legs ties in perfectly with the polished design.DIMENSIONS Choose an accessory that is the perfect size for you and your furniture. This console table is 48.00""W x 16.00""D x 30.00""H. You will love how much your space can transform with the simple addition of this charming table.",197,https://www.houzz.com/products/bullard-acacia-wood-console-table-prvw-vr~163235328
Burlington Tall TV Media Stand,entertainment-centers-and-tv-stand,"You just bought the ultimate large flat screen TV. Now what to do Hang it on the wall No you need the perfect TV Stand for storage and to enhance your viewing pleasure. Look no further than our popular Burlington TV Stand. It is perfectly sized for TVs up to 60 inches and its 36 inch height puts the TV at a level that is ideal for comfortable viewing. The Burlington TV Stand has plenty of storage and space for all your media and gaming devices. It has a large centrally located open area with one adjustable shelf and two drawers. The two large side storage cabinets open to two adjustable shelves. The unit features cord management cutouts for easy installation of TV and media components.DIMENSIONS 17.5"" D x 54"" W x 36"" HHandcrafted with care using the finest quality solid woodHandfinished with a Distressed Grey finish and a protective NC lacquer to accentuate and highlight the grain and the uniqueness of each piece of furnitureFeatures two (2) central drawers with metal glides open center area with adjustable shelf and two (2) side doors that open to large storage spaces with two (2) shelves eachTransitional design includes rounded molded table top ladder framed doors square slightly tapered legs and antique bronze classic drawer pullsAssembly RequiredWe believe in creating excellent high quality products made from the finest materials at an affordable price. Every one of our products come with a 1year warranty and easy returns if you are not satisfied.Efforts are made to reproduce accurate colors variations in color may occur due to computer monitor and photography",615,https://www.houzz.com/products/burlington-tall-tv-media-stand-prvw-vr~141975585
Burlington Tall TV Media Stand,entertainment-centers-and-tv-stand,"You just bought the ultimate large flat screen TV. Now what to do Hang it on the wall No you need the perfect TV Stand for storage and to enhance your viewing pleasure. Look no further than our popular Burlington TV Stand. It is perfectly sized for TVs up to 60 inches and its 36 inch height puts the TV at a level that is ideal for comfortable viewing. The Burlington TV Stand has plenty of storage and space for all your media and gaming devices. It has a large centrally located open area with one adjustable shelf and two drawers. The two large side storage cabinets open to two adjustable shelves. The unit features cord management cutouts for easy installation of TV and media components.DIMENSIONS 17.5"" D x 54"" W x 36"" HHandcrafted with care using the finest quality solid woodHandfinished with a Medium Saddle Brown stain and a protective NC lacquer to accentuate and highlight the grain and the uniqueness of each piece of furnitureFeatures two (2) central drawers with metal glides open center area with adjustable shelf and two (2) side doors that open to large storage spaces with two (2) shelves eachTransitional design includes rounded molded table top ladder framed doors square slightly tapered legs and antique bronze classic drawer pullsAssembly RequiredWe believe in creating excellent high quality products made from the finest materials at an affordable price. Every one of our products come with a 1year warranty and easy returns if you are not satisfied.Efforts are made to reproduce accurate colors variations in color may occur due to computer monitor and photography",613,https://www.houzz.com/products/burlington-tall-tv-media-stand-prvw-vr~172214583
